val,node,T0,T1,T2,T3,T4,T5
2379,TcpNode0,1617741302436,1617741302436,1617741302440,1617741302442,1617741302444,1617741302444
2380,TcpNode0,1617741302453,1617741302453,1617741302457,1617741302459,1617741302460,1617741302461
2381,TcpNode2,1617741302463,1617741302463,1617741302467,1617741302469,1617741302470,1617741302471
2382,TcpNode0,1617741302478,1617741302478,1617741302482,1617741302483,1617741302485,1617741302486
2383,TcpNode2,1617741302488,1617741302488,1617741302491,1617741302495,1617741302497,1617741302498
2384,TcpNode0,1617741302498,1617741302498,1617741302502,1617741302504,1617741302506,1617741302506
2385,TcpNode0,1617741302515,1617741302515,1617741302518,1617741302519,1617741302521,1617741302521
2386,TcpNode2,1617741302525,1617741302525,1617741302529,1617741302534,1617741302535,1617741302535
2387,TcpNode0,1617741302535,1617741302535,1617741302539,1617741302541,1617741302543,1617741302543
2388,TcpNode0,1617741302553,1617741302553,1617741302557,1617741302558,1617741302561,1617741302561
2389,TcpNode2,1617741302563,1617741302563,1617741302567,1617741302572,1617741302575,1617741302575
2390,TcpNode0,1617741302573,1617741302573,1617741302578,1617741302581,1617741302585,1617741302585
2391,TcpNode2,1617741302585,1617741302585,1617741302589,1617741302592,1617741302593,1617741302594
2392,TcpNode0,1617741302607,1617741302607,1617741302612,1617741302614,1617741302616,1617741302616
2393,TcpNode2,1617741302617,1617741302617,1617741302621,1617741302623,1617741302625,1617741302625
2394,TcpNode0,1617741302634,1617741302634,1617741302638,1617741302639,1617741302641,1617741302642
2395,TcpNode2,1617741302644,1617741302644,1617741302647,1617741302650,1617741302652,1617741302652
2396,TcpNode0,1617741302662,1617741302662,1617741302665,1617741302667,1617741302669,1617741302669
2397,TcpNode2,1617741302672,1617741302672,1617741302675,1617741302677,1617741302679,1617741302679
2398,TcpNode0,1617741302688,1617741302688,1617741302693,1617741302696,1617741302698,1617741302698
2399,TcpNode2,1617741302698,1617741302698,1617741302704,1617741302706,1617741302709,1617741302709
2400,TcpNode0,1617741302717,1617741302717,1617741302721,1617741302723,1617741302725,1617741302725
2401,TcpNode2,1617741302727,1617741302727,1617741302731,1617741302734,1617741302737,1617741302737
2402,TcpNode0,1617741302738,1617741302738,1617741302742,1617741302743,1617741302748,1617741302749
2403,TcpNode2,1617741302749,1617741302749,1617741302754,1617741302758,1617741302760,1617741302761
2404,TcpNode0,1617741302761,1617741302761,1617741302765,1617741302766,1617741302769,1617741302769
2405,TcpNode0,1617741302778,1617741302778,1617741302781,1617741302783,1617741302785,1617741302785
2406,TcpNode2,1617741302788,1617741302788,1617741302791,1617741302795,1617741302797,1617741302798
2407,TcpNode0,1617741302798,1617741302798,1617741302802,1617741302803,1617741302805,1617741302805
2409,TcpNode2,1617741302826,1617741302826,1617741302830,1617741302833,1617741302834,1617741302834
2408,TcpNode0,1617741302816,1617741302816,1617741302820,1617741302841,1617741302845,1617741302846
2410,TcpNode0,1617741302836,1617741302836,1617741302842,1617741302846,1617741302848,1617741302848
2411,TcpNode2,1617741302846,1617741302846,1617741302850,1617741302852,1617741302853,1617741302854
2412,TcpNode0,1617741302866,1617741302866,1617741302870,1617741302871,1617741302873,1617741302873
2413,TcpNode2,1617741302876,1617741302876,1617741302880,1617741302882,1617741302885,1617741302886
2414,TcpNode0,1617741302886,1617741302886,1617741302890,1617741302895,1617741302896,1617741302897
2415,TcpNode2,1617741302896,1617741302896,1617741302900,1617741302903,1617741302906,1617741302907
2416,TcpNode0,1617741302907,1617741302907,1617741302911,1617741302912,1617741302914,1617741302914
2418,TcpNode2,1617741302933,1617741302933,1617741302937,1617741302940,1617741302941,1617741302941
2417,TcpNode0,1617741302923,1617741302923,1617741302928,1617741302944,1617741302947,1617741302953
2419,TcpNode0,1617741302943,1617741302943,1617741302947,1617741302951,1617741302953,1617741302954
2420,TcpNode0,1617741302965,1617741302965,1617741302969,1617741302970,1617741302972,1617741302972
2421,TcpNode2,1617741302975,1617741302975,1617741302978,1617741302981,1617741302984,1617741302984
2422,TcpNode0,1617741302985,1617741302985,1617741302988,1617741302991,1617741302994,1617741302994
2423,TcpNode2,1617741302995,1617741302995,1617741302999,1617741303005,1617741303007,1617741303007
2424,TcpNode0,1617741303005,1617741303005,1617741303010,1617741303012,1617741303017,1617741303017
2425,TcpNode2,1617741303018,1617741303018,1617741303022,1617741303026,1617741303029,1617741303029
2426,TcpNode0,1617741303029,1617741303029,1617741303033,1617741303037,1617741303039,1617741303039
2427,TcpNode2,1617741303040,1617741303040,1617741303044,1617741303046,1617741303048,1617741303048
2428,TcpNode0,1617741303056,1617741303056,1617741303061,1617741303064,1617741303065,1617741303066
2429,TcpNode2,1617741303066,1617741303066,1617741303070,1617741303073,1617741303076,1617741303077
2430,TcpNode0,1617741303077,1617741303077,1617741303081,1617741303082,1617741303084,1617741303084
2431,TcpNode0,1617741303095,1617741303095,1617741303098,1617741303099,1617741303101,1617741303102
2432,TcpNode2,1617741303105,1617741303105,1617741303108,1617741303113,1617741303116,1617741303116
2433,TcpNode0,1617741303116,1617741303116,1617741303120,1617741303122,1617741303125,1617741303125
2434,TcpNode0,1617741303135,1617741303135,1617741303138,1617741303140,1617741303142,1617741303142
2435,TcpNode2,1617741303145,1617741303145,1617741303148,1617741303151,1617741303154,1617741303154
2436,TcpNode0,1617741303155,1617741303155,1617741303159,1617741303163,1617741303165,1617741303165
2437,TcpNode2,1617741303166,1617741303166,1617741303171,1617741303174,1617741303176,1617741303177
2438,TcpNode0,1617741303177,1617741303177,1617741303181,1617741303183,1617741303187,1617741303187
2439,TcpNode2,1617741303187,1617741303187,1617741303191,1617741303194,1617741303197,1617741303197
2440,TcpNode0,1617741303197,1617741303197,1617741303201,1617741303204,1617741303206,1617741303206
2441,TcpNode0,1617741303214,1617741303214,1617741303218,1617741303219,1617741303221,1617741303221
2442,TcpNode2,1617741303224,1617741303224,1617741303228,1617741303233,1617741303235,1617741303235
2443,TcpNode0,1617741303235,1617741303235,1617741303239,1617741303240,1617741303242,1617741303242
2444,TcpNode0,1617741303251,1617741303252,1617741303256,1617741303263,1617741303265,1617741303265
2445,TcpNode2,1617741303261,1617741303261,1617741303265,1617741303271,1617741303272,1617741303273
2446,TcpNode0,1617741303272,1617741303272,1617741303275,1617741303277,1617741303279,1617741303279
2447,TcpNode0,1617741303288,1617741303288,1617741303292,1617741303294,1617741303296,1617741303296
2448,TcpNode2,1617741303298,1617741303298,1617741303301,1617741303307,1617741303309,1617741303309
2449,TcpNode0,1617741303308,1617741303308,1617741303311,1617741303314,1617741303316,1617741303316
2451,TcpNode2,1617741303336,1617741303336,1617741303339,1617741303341,1617741303342,1617741303343
2450,TcpNode0,1617741303326,1617741303326,1617741303329,1617741303343,1617741303345,1617741303345
2452,TcpNode0,1617741303346,1617741303346,1617741303350,1617741303351,1617741303353,1617741303353
2453,TcpNode0,1617741303368,1617741303368,1617741303372,1617741303374,1617741303376,1617741303376
2454,TcpNode2,1617741303378,1617741303378,1617741303381,1617741303383,1617741303385,1617741303385
2455,TcpNode0,1617741303395,1617741303395,1617741303398,1617741303400,1617741303402,1617741303402
2456,TcpNode2,1617741303405,1617741303405,1617741303408,1617741303410,1617741303412,1617741303412
2457,TcpNode0,1617741303422,1617741303422,1617741303426,1617741303428,1617741303430,1617741303430
2458,TcpNode2,1617741303432,1617741303432,1617741303435,1617741303437,1617741303439,1617741303439
2459,TcpNode0,1617741303448,1617741303448,1617741303452,1617741303453,1617741303455,1617741303456
2460,TcpNode2,1617741303458,1617741303458,1617741303462,1617741303464,1617741303468,1617741303468
2461,TcpNode0,1617741303468,1617741303468,1617741303473,1617741303474,1617741303476,1617741303477
2462,TcpNode0,1617741303492,1617741303492,1617741303495,1617741303497,1617741303499,1617741303499
2463,TcpNode2,1617741303502,1617741303502,1617741303505,1617741303511,1617741303513,1617741303514
2464,TcpNode0,1617741303512,1617741303512,1617741303515,1617741303517,1617741303519,1617741303520
2465,TcpNode0,1617741303529,1617741303529,1617741303533,1617741303545,1617741303547,1617741303547
2466,TcpNode2,1617741303539,1617741303539,1617741303545,1617741303550,1617741303553,1617741303553
2467,TcpNode0,1617741303549,1617741303549,1617741303553,1617741303566,1617741303569,1617741303569
2468,TcpNode2,1617741303569,1617741303569,1617741303573,1617741303576,1617741303578,1617741303579
2469,TcpNode0,1617741303579,1617741303579,1617741303582,1617741303584,1617741303586,1617741303586
2470,TcpNode0,1617741303595,1617741303595,1617741303600,1617741303601,1617741303603,1617741303604
2471,TcpNode2,1617741303605,1617741303605,1617741303609,1617741303613,1617741303615,1617741303616
2472,TcpNode0,1617741303616,1617741303616,1617741303621,1617741303622,1617741303624,1617741303624
2473,TcpNode0,1617741303633,1617741303633,1617741303637,1617741303639,1617741303640,1617741303641
2474,TcpNode2,1617741303643,1617741303643,1617741303647,1617741303649,1617741303653,1617741303654
2475,TcpNode0,1617741303654,1617741303654,1617741303658,1617741303660,1617741303662,1617741303663
2476,TcpNode0,1617741303675,1617741303675,1617741303678,1617741303680,1617741303682,1617741303682
2477,TcpNode2,1617741303685,1617741303685,1617741303688,1617741303692,1617741303696,1617741303696
2478,TcpNode0,1617741303696,1617741303696,1617741303701,1617741303702,1617741303705,1617741303705
2479,TcpNode0,1617741303714,1617741303714,1617741303719,1617741303728,1617741303730,1617741303730
2480,TcpNode2,1617741303724,1617741303724,1617741303727,1617741303741,1617741303743,1617741303743
2481,TcpNode0,1617741303734,1617741303734,1617741303737,1617741303754,1617741303757,1617741303757
2482,TcpNode2,1617741303749,1617741303749,1617741303752,1617741303754,1617741303757,1617741303758
2483,TcpNode0,1617741303759,1617741303759,1617741303762,1617741303764,1617741303765,1617741303766
2484,TcpNode0,1617741303784,1617741303784,1617741303788,1617741303789,1617741303791,1617741303791
2485,TcpNode2,1617741303794,1617741303794,1617741303798,1617741303800,1617741303802,1617741303803
2486,TcpNode0,1617741303811,1617741303811,1617741303815,1617741303817,1617741303818,1617741303819
2487,TcpNode2,1617741303821,1617741303821,1617741303828,1617741303831,1617741303833,1617741303833
2488,TcpNode0,1617741303832,1617741303832,1617741303838,1617741303839,1617741303841,1617741303841
2489,TcpNode0,1617741303851,1617741303851,1617741303854,1617741303856,1617741303858,1617741303858
2490,TcpNode2,1617741303861,1617741303861,1617741303865,1617741303869,1617741303871,1617741303871
2491,TcpNode0,1617741303871,1617741303871,1617741303876,1617741303877,1617741303879,1617741303879
2492,TcpNode0,1617741303888,1617741303888,1617741303891,1617741303893,1617741303895,1617741303895
2493,TcpNode2,1617741303898,1617741303898,1617741303901,1617741303903,1617741303905,1617741303906
2494,TcpNode0,1617741303914,1617741303914,1617741303917,1617741303918,1617741303920,1617741303921
2495,TcpNode2,1617741303924,1617741303924,1617741303928,1617741303930,1617741303933,1617741303934
2496,TcpNode0,1617741303934,1617741303934,1617741303938,1617741303939,1617741303943,1617741303943
2497,TcpNode2,1617741303944,1617741303944,1617741303950,1617741303952,1617741303955,1617741303955
2498,TcpNode0,1617741303955,1617741303955,1617741303959,1617741303961,1617741303964,1617741303964
2499,TcpNode2,1617741303966,1617741303966,1617741303969,1617741303973,1617741303976,1617741303976
2500,TcpNode0,1617741303976,1617741303976,1617741303981,1617741303983,1617741303985,1617741303986
2501,TcpNode0,1617741303993,1617741303993,1617741303997,1617741303998,1617741304000,1617741304000
2502,TcpNode2,1617741304003,1617741304003,1617741304006,1617741304008,1617741304012,1617741304013
2503,TcpNode0,1617741304013,1617741304013,1617741304017,1617741304018,1617741304020,1617741304020
2504,TcpNode0,1617741304029,1617741304029,1617741304033,1617741304035,1617741304037,1617741304038
2505,TcpNode2,1617741304039,1617741304039,1617741304045,1617741304051,1617741304052,1617741304052
2506,TcpNode0,1617741304051,1617741304051,1617741304055,1617741304057,1617741304059,1617741304059
2507,TcpNode0,1617741304069,1617741304069,1617741304073,1617741304075,1617741304076,1617741304077
2508,TcpNode2,1617741304079,1617741304079,1617741304082,1617741304084,1617741304086,1617741304087
2509,TcpNode0,1617741304094,1617741304094,1617741304098,1617741304100,1617741304102,1617741304102
2510,TcpNode2,1617741304104,1617741304104,1617741304107,1617741304111,1617741304113,1617741304113
2511,TcpNode0,1617741304114,1617741304114,1617741304118,1617741304127,1617741304129,1617741304129
2512,TcpNode2,1617741304125,1617741304125,1617741304129,1617741304134,1617741304136,1617741304136
2513,TcpNode0,1617741304135,1617741304135,1617741304139,1617741304140,1617741304142,1617741304143
2515,TcpNode2,1617741304168,1617741304168,1617741304172,1617741304174,1617741304176,1617741304176
2514,TcpNode0,1617741304158,1617741304158,1617741304163,1617741304178,1617741304181,1617741304184
2516,TcpNode0,1617741304178,1617741304178,1617741304181,1617741304183,1617741304185,1617741304186
2517,TcpNode0,1617741304199,1617741304199,1617741304203,1617741304204,1617741304206,1617741304206
2518,TcpNode2,1617741304209,1617741304209,1617741304213,1617741304216,1617741304218,1617741304218
2519,TcpNode0,1617741304219,1617741304219,1617741304222,1617741304225,1617741304228,1617741304229
2520,TcpNode2,1617741304229,1617741304229,1617741304233,1617741304235,1617741304236,1617741304237
2521,TcpNode0,1617741304246,1617741304246,1617741304249,1617741304253,1617741304255,1617741304255
2522,TcpNode2,1617741304256,1617741304256,1617741304260,1617741304262,1617741304264,1617741304265
2523,TcpNode0,1617741304266,1617741304266,1617741304269,1617741304278,1617741304280,1617741304280
2524,TcpNode2,1617741304276,1617741304276,1617741304280,1617741304282,1617741304284,1617741304285
2526,TcpNode2,1617741304300,1617741304300,1617741304304,1617741304308,1617741304309,1617741304310
2525,TcpNode0,1617741304286,1617741304286,1617741304289,1617741304323,1617741304326,1617741304327
2528,TcpNode2,1617741304320,1617741304320,1617741304323,1617741304327,1617741304329,1617741304330
2527,TcpNode0,1617741304310,1617741304310,1617741304324,1617741304329,1617741304332,1617741304332
2529,TcpNode2,1617741304330,1617741304330,1617741304334,1617741304338,1617741304340,1617741304340
2530,TcpNode0,1617741304358,1617741304358,1617741304362,1617741304363,1617741304365,1617741304365
2531,TcpNode2,1617741304368,1617741304368,1617741304371,1617741304373,1617741304375,1617741304375
2532,TcpNode0,1617741304383,1617741304383,1617741304386,1617741304387,1617741304389,1617741304390
2533,TcpNode2,1617741304393,1617741304393,1617741304396,1617741304398,1617741304401,1617741304402
2534,TcpNode0,1617741304403,1617741304403,1617741304407,1617741304408,1617741304410,1617741304410
2535,TcpNode0,1617741304417,1617741304417,1617741304421,1617741304423,1617741304425,1617741304426
2536,TcpNode2,1617741304427,1617741304427,1617741304431,1617741304436,1617741304438,1617741304438
2538,TcpNode2,1617741304447,1617741304447,1617741304450,1617741304453,1617741304454,1617741304455
2537,TcpNode0,1617741304437,1617741304437,1617741304442,1617741304455,1617741304456,1617741304457
2539,TcpNode0,1617741304457,1617741304457,1617741304460,1617741304462,1617741304465,1617741304466
2540,TcpNode0,1617741304478,1617741304478,1617741304482,1617741304488,1617741304492,1617741304492
2541,TcpNode2,1617741304488,1617741304488,1617741304492,1617741304504,1617741304508,1617741304508
2542,TcpNode0,1617741304498,1617741304498,1617741304501,1617741304503,1617741304508,1617741304509
2543,TcpNode0,1617741304508,1617741304508,1617741304512,1617741304514,1617741304516,1617741304516
2544,TcpNode0,1617741304528,1617741304528,1617741304533,1617741304535,1617741304538,1617741304538
2545,TcpNode2,1617741304538,1617741304538,1617741304542,1617741304544,1617741304546,1617741304547
2546,TcpNode0,1617741304556,1617741304556,1617741304559,1617741304563,1617741304565,1617741304566
2547,TcpNode2,1617741304566,1617741304566,1617741304569,1617741304572,1617741304574,1617741304574
2548,TcpNode0,1617741304587,1617741304587,1617741304593,1617741304597,1617741304598,1617741304599
2549,TcpNode2,1617741304597,1617741304597,1617741304603,1617741304607,1617741304612,1617741304612
2550,TcpNode0,1617741304612,1617741304612,1617741304621,1617741304625,1617741304630,1617741304631
2551,TcpNode2,1617741304630,1617741304630,1617741304637,1617741304642,1617741304645,1617741304645
2552,TcpNode0,1617741304644,1617741304644,1617741304650,1617741304653,1617741304655,1617741304655
2553,TcpNode0,1617741304664,1617741304664,1617741304670,1617741304673,1617741304676,1617741304676
2554,TcpNode2,1617741304674,1617741304674,1617741304682,1617741304684,1617741304689,1617741304689
2555,TcpNode0,1617741304689,1617741304689,1617741304700,1617741304703,1617741304705,1617741304706
2556,TcpNode0,1617741304719,1617741304719,1617741304724,1617741304730,1617741304733,1617741304734
2557,TcpNode2,1617741304729,1617741304729,1617741304734,1617741304738,1617741304740,1617741304740
2558,TcpNode0,1617741304739,1617741304739,1617741304746,1617741304751,1617741304752,1617741304753
2560,TcpNode2,1617741304775,1617741304775,1617741304779,1617741304784,1617741304786,1617741304787
2559,TcpNode0,1617741304764,1617741304764,1617741304775,1617741304784,1617741304786,1617741304788
2561,TcpNode0,1617741304785,1617741304785,1617741304789,1617741304792,1617741304794,1617741304794
2562,TcpNode0,1617741304807,1617741304807,1617741304811,1617741304815,1617741304817,1617741304818
2563,TcpNode2,1617741304817,1617741304817,1617741304821,1617741304827,1617741304829,1617741304830
2564,TcpNode0,1617741304829,1617741304829,1617741304834,1617741304843,1617741304845,1617741304846
2565,TcpNode2,1617741304840,1617741304840,1617741304845,1617741304849,1617741304851,1617741304851
2566,TcpNode0,1617741304850,1617741304850,1617741304854,1617741304856,1617741304858,1617741304858
2567,TcpNode0,1617741304871,1617741304871,1617741304876,1617741304878,1617741304880,1617741304880
2568,TcpNode2,1617741304881,1617741304881,1617741304885,1617741304891,1617741304893,1617741304893
2569,TcpNode0,1617741304891,1617741304891,1617741304895,1617741304899,1617741304901,1617741304901
2570,TcpNode2,1617741304901,1617741304901,1617741304908,1617741304912,1617741304914,1617741304914
2571,TcpNode0,1617741304914,1617741304914,1617741304918,1617741304920,1617741304923,1617741304924
2572,TcpNode2,1617741304924,1617741304924,1617741304928,1617741304929,1617741304932,1617741304933
2573,TcpNode0,1617741304934,1617741304934,1617741304937,1617741304942,1617741304943,1617741304944
2574,TcpNode2,1617741304944,1617741304944,1617741304947,1617741304949,1617741304951,1617741304951
2575,TcpNode0,1617741304960,1617741304960,1617741304963,1617741304966,1617741304968,1617741304968
2576,TcpNode2,1617741304970,1617741304970,1617741304973,1617741304986,1617741304988,1617741304989
2577,TcpNode0,1617741304980,1617741304980,1617741304985,1617741304992,1617741304994,1617741304997
2578,TcpNode0,1617741304990,1617741304990,1617741304994,1617741304997,1617741305001,1617741305001
2579,TcpNode0,1617741305014,1617741305014,1617741305018,1617741305021,1617741305023,1617741305024
2580,TcpNode2,1617741305024,1617741305024,1617741305028,1617741305029,1617741305031,1617741305031
2581,TcpNode0,1617741305040,1617741305040,1617741305045,1617741305048,1617741305050,1617741305050
2582,TcpNode2,1617741305050,1617741305050,1617741305055,1617741305056,1617741305059,1617741305059
2583,TcpNode0,1617741305067,1617741305067,1617741305072,1617741305076,1617741305078,1617741305078
2584,TcpNode2,1617741305077,1617741305077,1617741305081,1617741305090,1617741305092,1617741305093
2585,TcpNode0,1617741305087,1617741305087,1617741305091,1617741305096,1617741305098,1617741305098
2586,TcpNode0,1617741305097,1617741305097,1617741305102,1617741305104,1617741305106,1617741305106
2587,TcpNode0,1617741305123,1617741305123,1617741305127,1617741305130,1617741305132,1617741305132
2588,TcpNode2,1617741305133,1617741305133,1617741305138,1617741305139,1617741305143,1617741305143
2589,TcpNode0,1617741305143,1617741305143,1617741305147,1617741305153,1617741305155,1617741305155
2591,TcpNode0,1617741305166,1617741305166,1617741305170,1617741305173,1617741305176,1617741305176
2590,TcpNode2,1617741305153,1617741305153,1617741305158,1617741305174,1617741305177,1617741305178
2592,TcpNode0,1617741305176,1617741305176,1617741305180,1617741305189,1617741305192,1617741305192
2593,TcpNode2,1617741305192,1617741305192,1617741305196,1617741305203,1617741305205,1617741305205
2594,TcpNode0,1617741305203,1617741305203,1617741305207,1617741305213,1617741305214,1617741305215
2595,TcpNode2,1617741305214,1617741305214,1617741305218,1617741305220,1617741305221,1617741305222
2596,TcpNode0,1617741305232,1617741305232,1617741305236,1617741305239,1617741305240,1617741305241
2597,TcpNode2,1617741305242,1617741305242,1617741305246,1617741305248,1617741305252,1617741305252
2598,TcpNode0,1617741305252,1617741305252,1617741305256,1617741305259,1617741305261,1617741305262
2599,TcpNode2,1617741305269,1617741305269,1617741305273,1617741305274,1617741305276,1617741305277
2600,TcpNode0,1617741305287,1617741305287,1617741305291,1617741305293,1617741305295,1617741305295
2601,TcpNode2,1617741305297,1617741305297,1617741305301,1617741305303,1617741305307,1617741305307
2602,TcpNode0,1617741305307,1617741305307,1617741305311,1617741305316,1617741305319,1617741305319
2603,TcpNode2,1617741305320,1617741305320,1617741305323,1617741305325,1617741305327,1617741305327
2604,TcpNode0,1617741305338,1617741305338,1617741305342,1617741305344,1617741305347,1617741305347
2605,TcpNode2,1617741305348,1617741305348,1617741305353,1617741305355,1617741305359,1617741305360
2606,TcpNode0,1617741305361,1617741305361,1617741305365,1617741305373,1617741305375,1617741305376
2607,TcpNode2,1617741305371,1617741305371,1617741305376,1617741305387,1617741305392,1617741305393
2608,TcpNode0,1617741305381,1617741305381,1617741305385,1617741305388,1617741305393,1617741305394
2609,TcpNode0,1617741305391,1617741305391,1617741305397,1617741305407,1617741305409,1617741305410
2610,TcpNode2,1617741305408,1617741305408,1617741305413,1617741305414,1617741305417,1617741305418
2611,TcpNode0,1617741305418,1617741305418,1617741305422,1617741305426,1617741305429,1617741305429
2613,TcpNode0,1617741305439,1617741305439,1617741305443,1617741305446,1617741305448,1617741305448
2612,TcpNode2,1617741305429,1617741305429,1617741305433,1617741305453,1617741305455,1617741305455
2614,TcpNode0,1617741305449,1617741305449,1617741305452,1617741305455,1617741305458,1617741305458
2615,TcpNode0,1617741305471,1617741305471,1617741305474,1617741305476,1617741305477,1617741305478
2616,TcpNode2,1617741305481,1617741305481,1617741305489,1617741305491,1617741305495,1617741305496
2617,TcpNode0,1617741305495,1617741305495,1617741305500,1617741305503,1617741305505,1617741305506
2618,TcpNode2,1617741305506,1617741305506,1617741305511,1617741305515,1617741305518,1617741305518
2619,TcpNode0,1617741305518,1617741305518,1617741305523,1617741305527,1617741305529,1617741305530
2620,TcpNode2,1617741305529,1617741305529,1617741305534,1617741305535,1617741305537,1617741305538
2621,TcpNode0,1617741305546,1617741305546,1617741305550,1617741305552,1617741305553,1617741305554
2622,TcpNode2,1617741305556,1617741305556,1617741305559,1617741305561,1617741305566,1617741305566
2623,TcpNode0,1617741305566,1617741305566,1617741305571,1617741305573,1617741305575,1617741305575
2624,TcpNode0,1617741305583,1617741305583,1617741305587,1617741305590,1617741305591,1617741305592
2625,TcpNode2,1617741305593,1617741305593,1617741305596,1617741305598,1617741305600,1617741305600
2626,TcpNode0,1617741305609,1617741305609,1617741305612,1617741305614,1617741305615,1617741305616
2627,TcpNode2,1617741305619,1617741305619,1617741305623,1617741305624,1617741305626,1617741305626
2628,TcpNode0,1617741305635,1617741305635,1617741305639,1617741305644,1617741305646,1617741305646
2629,TcpNode2,1617741305645,1617741305645,1617741305649,1617741305653,1617741305656,1617741305656
2630,TcpNode0,1617741305655,1617741305655,1617741305659,1617741305662,1617741305666,1617741305666
2631,TcpNode2,1617741305666,1617741305667,1617741305671,1617741305675,1617741305677,1617741305677
2632,TcpNode0,1617741305678,1617741305678,1617741305682,1617741305684,1617741305687,1617741305688
2633,TcpNode2,1617741305688,1617741305688,1617741305692,1617741305693,1617741305698,1617741305698
2634,TcpNode0,1617741305698,1617741305698,1617741305702,1617741305705,1617741305709,1617741305710
2635,TcpNode2,1617741305710,1617741305710,1617741305714,1617741305715,1617741305718,1617741305718
2636,TcpNode0,1617741305727,1617741305727,1617741305731,1617741305733,1617741305735,1617741305735
2637,TcpNode2,1617741305737,1617741305737,1617741305741,1617741305748,1617741305751,1617741305751
2638,TcpNode0,1617741305751,1617741305751,1617741305756,1617741305758,1617741305761,1617741305761
2639,TcpNode2,1617741305762,1617741305762,1617741305767,1617741305768,1617741305770,1617741305771
2640,TcpNode0,1617741305779,1617741305779,1617741305782,1617741305786,1617741305788,1617741305788
2641,TcpNode2,1617741305789,1617741305789,1617741305793,1617741305794,1617741305796,1617741305797
2642,TcpNode0,1617741305805,1617741305805,1617741305809,1617741305812,1617741305814,1617741305814
2643,TcpNode2,1617741305815,1617741305815,1617741305819,1617741305820,1617741305822,1617741305823
2644,TcpNode0,1617741305835,1617741305835,1617741305839,1617741305841,1617741305843,1617741305843
2645,TcpNode2,1617741305845,1617741305845,1617741305848,1617741305858,1617741305860,1617741305860
2646,TcpNode0,1617741305855,1617741305855,1617741305860,1617741305862,1617741305864,1617741305864
2647,TcpNode0,1617741305865,1617741305865,1617741305869,1617741305872,1617741305873,1617741305874
2648,TcpNode0,1617741305887,1617741305887,1617741305891,1617741305896,1617741305898,1617741305898
2649,TcpNode2,1617741305897,1617741305897,1617741305901,1617741305904,1617741305907,1617741305907
2650,TcpNode0,1617741305907,1617741305907,1617741305911,1617741305918,1617741305919,1617741305920
2651,TcpNode2,1617741305918,1617741305918,1617741305926,1617741305927,1617741305929,1617741305929
2652,TcpNode0,1617741305938,1617741305938,1617741305943,1617741305947,1617741305949,1617741305949
2653,TcpNode2,1617741305948,1617741305948,1617741305952,1617741305954,1617741305956,1617741305956
2654,TcpNode0,1617741305965,1617741305965,1617741305969,1617741305978,1617741305979,1617741305980
2655,TcpNode2,1617741305975,1617741305975,1617741305979,1617741305980,1617741305982,1617741305982
2656,TcpNode0,1617741305985,1617741305985,1617741305989,1617741305992,1617741305994,1617741305994
2657,TcpNode0,1617741306012,1617741306012,1617741306015,1617741306019,1617741306020,1617741306021
2658,TcpNode2,1617741306022,1617741306022,1617741306026,1617741306027,1617741306029,1617741306030
2659,TcpNode0,1617741306039,1617741306039,1617741306043,1617741306046,1617741306048,1617741306048
2660,TcpNode2,1617741306049,1617741306049,1617741306052,1617741306053,1617741306055,1617741306055
2661,TcpNode0,1617741306065,1617741306065,1617741306069,1617741306072,1617741306074,1617741306074
2662,TcpNode2,1617741306075,1617741306075,1617741306079,1617741306081,1617741306083,1617741306084
2663,TcpNode0,1617741306095,1617741306095,1617741306098,1617741306101,1617741306103,1617741306103
2664,TcpNode2,1617741306105,1617741306105,1617741306108,1617741306109,1617741306111,1617741306111
2665,TcpNode0,1617741306121,1617741306121,1617741306125,1617741306127,1617741306129,1617741306129
2666,TcpNode2,1617741306131,1617741306131,1617741306134,1617741306136,1617741306137,1617741306138
2667,TcpNode0,1617741306147,1617741306147,1617741306151,1617741306153,1617741306155,1617741306156
2668,TcpNode2,1617741306157,1617741306157,1617741306160,1617741306168,1617741306172,1617741306172
2669,TcpNode0,1617741306168,1617741306168,1617741306173,1617741306177,1617741306178,1617741306179
2670,TcpNode0,1617741306178,1617741306178,1617741306182,1617741306185,1617741306187,1617741306188
2671,TcpNode0,1617741306199,1617741306199,1617741306205,1617741306212,1617741306214,1617741306214
2672,TcpNode2,1617741306209,1617741306209,1617741306213,1617741306215,1617741306217,1617741306217
2673,TcpNode0,1617741306219,1617741306219,1617741306222,1617741306226,1617741306227,1617741306227
2674,TcpNode0,1617741306243,1617741306243,1617741306246,1617741306250,1617741306251,1617741306252
2675,TcpNode2,1617741306253,1617741306253,1617741306257,1617741306258,1617741306260,1617741306260
2676,TcpNode0,1617741306272,1617741306272,1617741306276,1617741306278,1617741306280,1617741306280
2677,TcpNode2,1617741306282,1617741306282,1617741306285,1617741306287,1617741306288,1617741306289
2678,TcpNode0,1617741306298,1617741306298,1617741306302,1617741306307,1617741306308,1617741306309
2679,TcpNode2,1617741306308,1617741306308,1617741306312,1617741306313,1617741306315,1617741306315
2680,TcpNode0,1617741306324,1617741306324,1617741306329,1617741306331,1617741306333,1617741306333
2681,TcpNode2,1617741306334,1617741306334,1617741306338,1617741306339,1617741306341,1617741306342
