T0;T1;T2;T3;Value;Jobs;Heartbeat;Cluster;Name
1617110367357;1617110379807;1617110379831;1617110379832;363;73;38;node1:0;node3
1617110367359;1617110379850;1617110379887;1617110379889;364;72;26;node1:0;node3
1617110367361;1617110379890;1617110379920;1617110379921;365;72;57;node1:0;node3
1617110367363;1617110379922;1617110379944;1617110379945;366;72;32;node1:0;node3
1617110367364;1617110379946;1617110379975;1617110379976;367;72;24;node1:0;node3
1617110367366;1617110379976;1617110380001;1617110380003;368;72;34;node1:0;node3
1617110367367;1617110380002;1617110380028;1617110380029;369;72;24;node1:0;node3
1617110367369;1617110380029;1617110380048;1617110380049;370;72;26;node1:0;node3
1617110367370;1617110380049;1617110380072;1617110380073;371;72;21;node1:0;node3
1617110367372;1617110380073;1617110380096;1617110380098;372;72;23;node1:0;node3
1617110367374;1617110380098;1617110380120;1617110380121;373;72;25;node1:0;node3
1617110367375;1617110380121;1617110380141;1617110380142;374;72;23;node1:0;node3
1617110367377;1617110380142;1617110380153;1617110380155;375;72;23;node1:0;node3
1617110367379;1617110380155;1617110380175;1617110380177;376;72;34;node1:0;node3
1617110367382;1617110380176;1617110380197;1617110380199;377;71;22;node1:0;node3
1617110367383;1617110380198;1617110380226;1617110380227;378;71;22;node1:0;node3
1617110367385;1617110380227;1617110380247;1617110380248;379;71;28;node1:0;node3
1617110367387;1617110380248;1617110380268;1617110380270;380;71;21;node1:0;node3
1617110367389;1617110380270;1617110380290;1617110380292;381;71;22;node1:0;node3
1617110367392;1617110380291;1617110380313;1617110380315;382;71;22;node1:0;node3
1617110367393;1617110380315;1617110380335;1617110380336;383;71;23;node1:0;node3
1617110367395;1617110380336;1617110380357;1617110380358;384;71;21;node1:0;node3
1617110367396;1617110380358;1617110380380;1617110380382;385;71;23;node1:0;node3
1617110367398;1617110380382;1617110380404;1617110380405;386;71;23;node1:0;node3
1617110367401;1617110380405;1617110380426;1617110380427;387;71;23;node1:0;node3
1617110367403;1617110380426;1617110380436;1617110380438;388;71;23;node1:0;node3
1617110367407;1617110380437;1617110380461;1617110380462;389;71;33;node1:0;node3
1617110367408;1617110380465;1617110380486;1617110380487;390;70;27;node1:0;node3
1617110367411;1617110380486;1617110380506;1617110380507;391;70;22;node1:0;node3
1617110367413;1617110380507;1617110380528;1617110380530;392;70;21;node1:0;node3
1617110367414;1617110380529;1617110380555;1617110380557;393;70;22;node1:0;node3
1617110367416;1617110380557;1617110380580;1617110380582;394;70;27;node1:0;node3
1617110367418;1617110380581;1617110380604;1617110380605;395;70;25;node1:0;node3
1617110367419;1617110380606;1617110380624;1617110380625;396;70;23;node1:0;node3
1617110367422;1617110380625;1617110380646;1617110380647;397;70;20;node1:0;node3
1617110367423;1617110380647;1617110380668;1617110380669;398;70;22;node1:0;node3
1617110367425;1617110380669;1617110380694;1617110380695;399;70;22;node1:0;node3
1617110367426;1617110380695;1617110380716;1617110380718;400;70;26;node1:0;node3
1617110367428;1617110380717;1617110380741;1617110380743;401;70;23;node1:0;node3
1617110367429;1617110380742;1617110380763;1617110380764;402;70;25;node1:0;node3
1617110367432;1617110380764;1617110380782;1617110380783;403;70;25;node1:0;node3
1617110367433;1617110380782;1617110380804;1617110380805;404;70;40;node1:0;node3
1617110367434;1617110380806;1617110380825;1617110380826;405;69;22;node1:0;node3
1617110367435;1617110380826;1617110380845;1617110380846;406;69;21;node1:0;node3
1617110367437;1617110380847;1617110380865;1617110380867;407;69;21;node1:0;node3
1617110367438;1617110380866;1617110380888;1617110380889;408;69;20;node1:0;node3
1617110367441;1617110380889;1617110380910;1617110380911;409;69;22;node1:0;node3
1617110367442;1617110380912;1617110380931;1617110380933;410;69;23;node1:0;node3
1617110367444;1617110380933;1617110380954;1617110380955;411;69;22;node1:0;node3
1617110367445;1617110380954;1617110380982;1617110380985;412;69;21;node1:0;node3
1617110367446;1617110380984;1617110381007;1617110381008;413;69;30;node1:0;node3
1617110367448;1617110381008;1617110381021;1617110381023;414;69;30;node1:0;node3
1617110367451;1617110381022;1617110381041;1617110381043;415;69;37;node1:0;node3
1617110367452;1617110381046;1617110381069;1617110381070;416;68;21;node1:0;node3
1617110367453;1617110381070;1617110381093;1617110381094;417;68;27;node1:0;node3
1617110367455;1617110381097;1617110381114;1617110381115;418;68;26;node1:0;node3
1617110367456;1617110381115;1617110381136;1617110381137;419;68;21;node1:0;node3
1617110367457;1617110381137;1617110381166;1617110381167;420;68;20;node1:0;node3
1617110367458;1617110381167;1617110381187;1617110381188;421;68;30;node1:0;node3
1617110367461;1617110381188;1617110381215;1617110381216;422;68;21;node1:0;node3
1617110367463;1617110381220;1617110381234;1617110381236;423;68;28;node1:0;node3
1617110367465;1617110381235;1617110381258;1617110381260;424;68;20;node1:0;node3
1617110367466;1617110381260;1617110381282;1617110381283;425;68;24;node1:0;node3
1617110367468;1617110381286;1617110381305;1617110381306;426;68;23;node1:0;node3
1617110367471;1617110381309;1617110381327;1617110381328;427;68;24;node1:0;node3
1617110367472;1617110381328;1617110381339;1617110381340;428;68;24;node1:0;node3
1617110367474;1617110381343;1617110381366;1617110381368;429;68;33;node1:0;node3
1617110367475;1617110381367;1617110381396;1617110381397;430;67;28;node1:0;node3
1617110367477;1617110381396;1617110381418;1617110381420;431;67;30;node1:0;node3
1617110367478;1617110381423;1617110381440;1617110381441;432;67;23;node1:0;node3
1617110367481;1617110381441;1617110381456;1617110381458;433;67;23;node1:0;node3
1617110367482;1617110381461;1617110381479;1617110381480;434;67;37;node1:0;node3
1617110367484;1617110381493;1617110381509;1617110381511;435;66;22;node1:0;node3
1617110367485;1617110381510;1617110381538;1617110381540;436;66;31;node1:0;node3
1617110367487;1617110381539;1617110381558;1617110381560;437;66;28;node1:0;node3
1617110367490;1617110381559;1617110381585;1617110381586;438;66;22;node1:0;node3
1617110367492;1617110381586;1617110381615;1617110381616;439;66;26;node1:0;node3
1617110367493;1617110381617;1617110381641;1617110381643;440;66;30;node1:0;node3
1617110367495;1617110381642;1617110381661;1617110381663;441;66;26;node1:0;node3
1617110367496;1617110381662;1617110381682;1617110381684;442;66;20;node1:0;node3
1617110367497;1617110381683;1617110381703;1617110381704;443;66;21;node1:0;node3
1617110367500;1617110381704;1617110381728;1617110381729;444;66;21;node1:0;node3
1617110367501;1617110381731;1617110381754;1617110381756;445;66;24;node1:0;node3
1617110367503;1617110381755;1617110381776;1617110381778;446;66;27;node1:0;node3
1617110367504;1617110381779;1617110381797;1617110381823;447;66;22;node1:0;node3
1617110367506;1617110381801;1617110381829;1617110381850;448;66;23;node1:0;node3
1617110367507;1617110381830;1617110381856;1617110381876;449;66;29;node1:0;node3
1617110367510;1617110381861;1617110381883;1617110381906;450;66;27;node1:0;node3
1617110367512;1617110381884;1617110381912;1617110381928;451;66;27;node1:0;node3
1617110367513;1617110381917;1617110381938;1617110381941;452;66;29;node1:0;node3
1617110367515;1617110381943;1617110381972;1617110381973;453;66;26;node1:0;node3
1617110367516;1617110381972;1617110381993;1617110381995;454;66;34;node1:0;node3
1617110367517;1617110381995;1617110382021;1617110382022;455;66;23;node1:0;node3
1617110367520;1617110382021;1617110382046;1617110382047;456;66;26;node1:0;node3
1617110367525;1617110382051;1617110382070;1617110382072;457;66;26;node1:0;node3
1617110367527;1617110382071;1617110382089;1617110382090;458;66;24;node1:0;node3
1617110367529;1617110382090;1617110382105;1617110382106;459;66;24;node1:0;node3
1617110367531;1617110382105;1617110382127;1617110382129;460;66;34;node1:0;node3
1617110367532;1617110382128;1617110382151;1617110382152;461;65;23;node1:0;node3
1617110367534;1617110382151;1617110382162;1617110382163;462;65;23;node1:0;node3
1617110367535;1617110382162;1617110382184;1617110382185;463;65;34;node1:0;node3
1617110367537;1617110382184;1617110382210;1617110382211;464;64;23;node1:0;node3
1617110367540;1617110382210;1617110382238;1617110382240;465;64;25;node1:0;node3
1617110367541;1617110382239;1617110382261;1617110382262;466;64;29;node1:0;node3
1617110367543;1617110382262;1617110382277;1617110382279;467;64;29;node1:0;node3
1617110367545;1617110382278;1617110382313;1617110382314;468;64;39;node1:0;node3
1617110367546;1617110382314;1617110382343;1617110382345;469;63;35;node1:0;node3
1617110367549;1617110382344;1617110382366;1617110382367;470;63;31;node1:0;node3
1617110367551;1617110382367;1617110382394;1617110382395;471;63;23;node1:0;node3
1617110367552;1617110382395;1617110382418;1617110382419;472;63;27;node1:0;node3
1617110367554;1617110382419;1617110382440;1617110382441;473;63;25;node1:0;node3
1617110367555;1617110382441;1617110382454;1617110382456;474;63;25;node1:0;node3
1617110367556;1617110382455;1617110382476;1617110382477;475;63;36;node1:0;node3
1617110367559;1617110382476;1617110382502;1617110382503;476;62;21;node1:0;node3
1617110367560;1617110382502;1617110382527;1617110382529;477;62;27;node1:0;node3
1617110367561;1617110382528;1617110382550;1617110382551;478;62;25;node1:0;node3
1617110367563;1617110382551;1617110382572;1617110382573;479;62;22;node1:0;node3
1617110367565;1617110382573;1617110382595;1617110382597;480;62;23;node1:0;node3
1617110367568;1617110382596;1617110382622;1617110382624;481;62;23;node1:0;node3
1617110367569;1617110382623;1617110382648;1617110382650;482;62;27;node1:0;node3
1617110367571;1617110382649;1617110382674;1617110382675;483;62;26;node1:0;node3
1617110367573;1617110382675;1617110382700;1617110382701;484;62;26;node1:0;node3
1617110367574;1617110382700;1617110382721;1617110382723;485;62;25;node1:0;node3
1617110367576;1617110382726;1617110382755;1617110382756;486;62;22;node1:0;node3
1617110367579;1617110382756;1617110382785;1617110382787;487;62;33;node1:0;node3
1617110367580;1617110382786;1617110382811;1617110382813;488;62;31;node1:0;node3
1617110367582;1617110382812;1617110382834;1617110382835;489;62;26;node1:0;node3
1617110367584;1617110382834;1617110382853;1617110382855;490;62;22;node1:0;node3
1617110367587;1617110382854;1617110382863;1617110382864;491;62;22;node1:0;node3
1617110367588;1617110382864;1617110382885;1617110382887;492;62;30;node1:0;node3
1617110367589;1617110382886;1617110382898;1617110382900;493;62;30;node1:0;node3
1617110367591;1617110382899;1617110382925;1617110382926;494;61;35;node1:0;node3
1617110367592;1617110382926;1617110382946;1617110382948;495;60;27;node1:0;node3
1617110367593;1617110382947;1617110382969;1617110382970;496;60;21;node1:0;node3
1617110367595;1617110382969;1617110382979;1617110382981;497;60;21;node1:0;node3
1617110367597;1617110382980;1617110383003;1617110383004;498;60;33;node1:0;node3
1617110367598;1617110383020;1617110383033;1617110383034;499;59;25;node1:0;node3
1617110367600;1617110383033;1617110383057;1617110383058;500;59;28;node1:0;node3
1617110367601;1617110383058;1617110383079;1617110383080;501;59;25;node1:0;node3
1617110367602;1617110383080;1617110383090;1617110383092;502;59;25;node1:0;node3
1617110367604;1617110383092;1617110383116;1617110383117;503;59;33;node1:0;node3
1617110367606;1617110383117;1617110383140;1617110383141;504;58;25;node1:0;node3
1617110367609;1617110383140;1617110383165;1617110383167;505;58;27;node1:0;node3
1617110367611;1617110383165;1617110383187;1617110383189;506;58;22;node1:0;node3
1617110367612;1617110383188;1617110383210;1617110383212;507;58;23;node1:0;node3
1617110367613;1617110383211;1617110383232;1617110383234;508;58;23;node1:0;node3
1617110367616;1617110383233;1617110383256;1617110383258;509;58;23;node1:0;node3
1617110367617;1617110383257;1617110383279;1617110383280;510;58;23;node1:0;node3
1617110367618;1617110383290;1617110383308;1617110383309;511;58;23;node1:0;node3
1617110367619;1617110383308;1617110383332;1617110383333;512;58;28;node1:0;node3
1617110367621;1617110383333;1617110383354;1617110383356;513;58;24;node1:0;node3
1617110367622;1617110383355;1617110383366;1617110383368;514;58;24;node1:0;node3
1617110367623;1617110383367;1617110383393;1617110383394;515;58;35;node1:0;node3
1617110367626;1617110383394;1617110383406;1617110383407;516;58;35;node1:0;node3
1617110367628;1617110383407;1617110383428;1617110383430;517;57;39;node1:0;node3
1617110367629;1617110383429;1617110383438;1617110383440;518;57;39;node1:0;node3
1617110367630;1617110383439;1617110383463;1617110383465;519;56;33;node1:0;node3
1617110367631;1617110383464;1617110383485;1617110383486;520;55;26;node1:0;node3
1617110367633;1617110383486;1617110383496;1617110383497;521;55;26;node1:0;node3
1617110367636;1617110383496;1617110383520;1617110383521;522;55;31;node1:0;node3
1617110367637;1617110383521;1617110383531;1617110383532;523;55;31;node1:0;node3
1617110367639;1617110383531;1617110383558;1617110383559;524;54;36;node1:0;node3
1617110367640;1617110383559;1617110383583;1617110383585;525;53;27;node1:0;node3
1617110367642;1617110383584;1617110383594;1617110383595;526;53;27;node1:0;node3
1617110367643;1617110383595;1617110383616;1617110383618;527;53;36;node1:0;node3
1617110367646;1617110383617;1617110383639;1617110383641;528;52;22;node1:0;node3
1617110367647;1617110383640;1617110383661;1617110383662;529;52;24;node1:0;node3
1617110367649;1617110383662;1617110383683;1617110383684;530;52;21;node1:0;node3
1617110367650;1617110383684;1617110383708;1617110383709;531;52;22;node1:0;node3
1617110367651;1617110383709;1617110383720;1617110383721;532;52;22;node1:0;node3
1617110367652;1617110383721;1617110383743;1617110383744;533;52;37;node1:0;node3
1617110367655;1617110383744;1617110383771;1617110383772;534;51;23;node1:0;node3
1617110367657;1617110383772;1617110383794;1617110383795;535;51;27;node1:0;node3
1617110367658;1617110383795;1617110383815;1617110383816;536;51;23;node1:0;node3
1617110367660;1617110383815;1617110383839;1617110383840;537;51;21;node1:0;node3
1617110367661;1617110383840;1617110383869;1617110383870;538;51;24;node1:0;node3
1617110367663;1617110383870;1617110383897;1617110383899;539;51;30;node1:0;node3
1617110367665;1617110383898;1617110383919;1617110383921;540;51;28;node1:0;node3
1617110367666;1617110383924;1617110383945;1617110383946;541;51;25;node1:0;node3
1617110367668;1617110383946;1617110383968;1617110383970;542;51;24;node1:0;node3
1617110367670;1617110383969;1617110383979;1617110383980;543;51;24;node1:0;node3
1617110367671;1617110383980;1617110384008;1617110384010;544;51;34;node1:0;node3
1617110367672;1617110384009;1617110384032;1617110384033;545;50;29;node1:0;node3
1617110367673;1617110384033;1617110384042;1617110384043;546;50;29;node1:0;node3
1617110367676;1617110384043;1617110384066;1617110384067;547;50;34;node1:0;node3
1617110367678;1617110384067;1617110384091;1617110384094;548;49;23;node1:0;node3
1617110367680;1617110384092;1617110384102;1617110384104;549;49;23;node1:0;node3
1617110367681;1617110384103;1617110384124;1617110384125;550;49;37;node1:0;node3
1617110367683;1617110384124;1617110384134;1617110384135;551;49;37;node1:0;node3
1617110367686;1617110384134;1617110384160;1617110384161;552;48;31;node1:0;node3
1617110367687;1617110384160;1617110384186;1617110384188;553;47;26;node1:0;node3
1617110367690;1617110384187;1617110384213;1617110384214;554;47;27;node1:0;node3
1617110367691;1617110384213;1617110384222;1617110384226;555;47;27;node1:0;node3
1617110367693;1617110384243;1617110384259;1617110384260;556;47;38;node1:0;node3
1617110367696;1617110384260;1617110384294;1617110384295;557;46;35;node1:0;node3
1617110367698;1617110384295;1617110384321;1617110384322;558;46;34;node1:0;node3
1617110367699;1617110384322;1617110384347;1617110384348;559;46;28;node1:0;node3
1617110367701;1617110384349;1617110384380;1617110384381;560;46;26;node1:0;node3
1617110367702;1617110384381;1617110384405;1617110384406;561;46;32;node1:0;node3
1617110367705;1617110384406;1617110384416;1617110384418;562;46;32;node1:0;node3
1617110367706;1617110384417;1617110384446;1617110384448;563;46;37;node1:0;node3
